Timestamp,Channel,Location,Score,Reason
2019-10-12 23:34:55,Website,MX,6,It keeps crashing
2019-10-19 03:35:44,Mobile App,ES,8,
2020-04-12 09:03:00,Mobile App,DK,9,
2019-03-10 05:17:06,Mobile App,MX,6,It keeps crashing
2020-07-21 02:10:10,Mobile App,ES,9,It keeps crashing
2019-04-24 12:37:07,Website,MX,7,It keeps crashing
2019-09-11 21:42:10,Mobile App,ES,10,
2020-01-20 08:49:34,Website,MX,10,It keeps crashing
2020-03-21 15:38:32,Website,US,7,
2020-04-21 19:34:00,Website,IE,8,It keeps crashing
2020-01-03 08:49:08,Website,DK,7,
2019-03-09 21:23:04,Website,GB,6,
2020-06-21 07:40:36,Website,DE,7,
2019-09-16 11:15:45,Website,DE,8,It keeps crashing
2020-02-21 11:28:01,Website,US,10,
2019-10-16 09:16:43,Mobile App,GB,8,It keeps crashing
2019-09-28 09:57:21,Mobile App,RU,9,It keeps crashing
2019-10-10 23:48:41,Mobile App,RU,8,It keeps crashing
2020-07-09 10:51:57,Website,US,7,It keeps crashing
2020-02-11 20:23:24,Website,RU,8,It keeps crashing
2019-01-13 19:51:11,Mobile App,MX,6,
2019-12-16 22:56:24,Mobile App,US,9,It keeps crashing
2019-03-20 03:00:31,Mobile App,DE,9,It keeps crashing
2019-03-03 12:37:00,Mobile App,GB,6,It keeps crashing
2019-11-17 00:37:36,Website,IT,6,
2020-03-06 15:52:56,Website,IE,8,It keeps crashing
2019-05-14 06:58:16,Website,DE,8,
2019-04-18 02:02:36,Website,US,8,
2020-07-12 08:26:44,Mobile App,DK,9,It keeps crashing
2019-07-20 07:36:33,Website,GB,9,
2019-11-08 23:33:42,Mobile App,US,10,
2019-11-04 01:02:06,Mobile App,GB,6,
2020-05-30 11:36:55,Website,RU,9,It keeps crashing
2019-06-10 14:29:18,Mobile App,MX,9,It keeps crashing
2019-02-26 10:56:49,Mobile App,RU,8,It keeps crashing
2020-05-21 12:36:24,Mobile App,ES,6,
2020-06-23 09:04:58,Mobile App,GB,7,It keeps crashing
2019-09-16 00:44:09,Mobile App,DK,8,It keeps crashing
2019-04-29 01:56:52,Mobile App,MX,8,It keeps crashing
2019-01-18 13:29:45,Website,DE,7,It keeps crashing
2020-06-06 03:34:51,Mobile App,US,10,It keeps crashing
2019-06-05 20:58:55,Website,DK,10,
2019-08-28 09:44:36,Website,MX,8,It keeps crashing
2019-01-28 08:05:56,Mobile App,MX,8,It keeps crashing
2020-01-19 14:10:29,Website,US,8,It keeps crashing
2020-06-06 05:12:55,Website,IT,9,It keeps crashing
2020-04-29 10:37:53,Mobile App,RU,6,It keeps crashing
2020-02-11 02:23:03,Website,IE,10,It keeps crashing
2019-02-17 04:56:47,Website,IE,6,It keeps crashing
2020-06-09 17:35:47,Mobile App,IE,7,
2020-04-24 21:42:11,Website,IT,8,
2020-04-19 11:27:32,Mobile App,MX,8,
2020-07-14 15:20:03,Mobile App,IT,9,It keeps crashing
2019-11-03 15:36:04,Mobile App,GB,9,It keeps crashing
2019-11-09 17:46:51,Mobile App,US,10,
2019-10-19 06:28:18,Website,IT,10,
2019-07-10 20:25:41,Website,IE,10,
2019-06-08 00:45:24,Website,MX,7,
2019-10-05 07:22:01,Website,GB,10,It keeps crashing
2019-06-27 13:24:37,Mobile App,MX,8,
2019-03-19 23:01:53,Website,GB,10,It keeps crashing
2020-03-18 20:55:26,Website,US,8,
2019-09-05 15:16:54,Mobile App,DK,6,It keeps crashing
2019-12-04 17:40:39,Mobile App,DE,7,
2019-02-28 03:47:23,Website,DK,7,
2019-08-15 07:14:06,Mobile App,ES,7,
2019-11-15 21:26:23,Website,MX,10,
2019-06-30 01:37:42,Website,US,7,It keeps crashing
2019-11-07 01:47:09,Mobile App,RU,8,
2020-02-04 09:17:09,Mobile App,IT,6,It keeps crashing
2019-08-06 17:37:44,Mobile App,RU,9,It keeps crashing
2020-06-27 19:40:06,Website,GB,9,
2020-05-15 07:39:42,Website,IE,10,It keeps crashing
2019-05-25 10:15:16,Mobile App,IT,7,
2020-01-17 03:27:35,Mobile App,GB,8,
2019-01-27 23:09:47,Mobile App,IT,6,
2019-08-07 06:57:02,Website,IE,7,
2019-01-20 17:11:09,Website,IT,8,It keeps crashing
2019-10-09 08:24:52,Mobile App,RU,8,It keeps crashing
2019-03-17 08:14:55,Mobile App,GB,7,It keeps crashing
2019-06-17 01:04:41,Website,IE,6,It keeps crashing
2019-03-16 07:14:11,Mobile App,GB,10,It keeps crashing
2020-03-17 00:31:38,Mobile App,RU,9,It keeps crashing
2020-07-06 01:16:17,Website,US,6,
2019-02-28 17:02:20,Mobile App,DE,10,
2019-05-16 02:23:36,Mobile App,ES,8,
2019-09-14 09:44:37,Mobile App,DE,10,It keeps crashing
2019-07-08 06:01:43,Website,ES,6,
2019-06-08 00:46:03,Mobile App,IT,10,It keeps crashing
2019-11-02 19:57:18,Mobile App,RU,6,
2020-06-15 23:00:50,Website,RU,9,
2019-03-10 04:33:23,Mobile App,RU,8,
2020-07-24 17:37:09,Mobile App,DE,6,
2019-12-28 22:09:10,Website,DE,6,
2020-02-06 06:00:41,Mobile App,ES,7,It keeps crashing
2020-03-11 01:44:07,Mobile App,IT,7,
2019-05-24 15:53:10,Website,MX,7,
2019-02-23 07:55:52,Website,ES,7,
2020-06-16 02:53:37,Mobile App,RU,8,
2020-01-05 02:09:48,Mobile App,DE,10,
2020-02-19 19:56:34,Website,DK,6,
2020-08-09 19:46:31,Website,GB,8,
2019-04-17 14:42:29,Website,GB,10,It keeps crashing
2019-02-24 22:47:33,Mobile App,US,6,
2019-03-14 19:01:11,Website,GB,8,It keeps crashing
2019-07-24 07:37:00,Mobile App,DE,10,
2019-11-19 22:18:26,Mobile App,US,7,It keeps crashing
2019-06-15 20:50:19,Mobile App,GB,10,It keeps crashing
2020-06-23 18:12:16,Mobile App,IE,7,It keeps crashing
2019-09-28 17:53:17,Mobile App,US,8,It keeps crashing
2019-06-26 16:13:23,Website,IT,6,It keeps crashing
2019-09-04 11:31:02,Website,DK,6,
2019-05-09 18:28:45,Website,RU,9,
2019-08-13 10:12:53,Mobile App,GB,10,
2020-06-24 13:29:49,Website,DE,8,It keeps crashing
2019-09-25 17:13:54,Mobile App,RU,9,
2019-10-27 21:46:07,Website,US,8,It keeps crashing
2019-05-20 01:23:20,Mobile App,MX,10,It keeps crashing
2019-12-10 02:31:22,Mobile App,IT,9,It keeps crashing
2019-09-12 15:13:59,Website,ES,9,It keeps crashing
2020-01-08 15:46:15,Website,RU,7,It keeps crashing
2019-02-02 17:19:42,Website,US,9,It keeps crashing
2019-03-12 19:35:24,Website,IT,9,
2020-06-09 22:31:52,Mobile App,ES,9,It keeps crashing
2020-01-18 09:10:42,Mobile App,DE,6,It keeps crashing
2019-08-11 13:59:46,Mobile App,GB,8,It keeps crashing
2019-03-05 07:23:02,Mobile App,RU,8,It keeps crashing
2020-03-28 16:40:28,Website,IT,8,It keeps crashing
2020-05-23 09:32:02,Mobile App,IT,9,
2020-03-05 02:16:28,Website,GB,6,
2020-06-01 19:05:48,Mobile App,IT,6,It keeps crashing
2020-01-30 00:09:18,Website,DE,10,It keeps crashing
2019-09-14 06:41:39,Mobile App,IT,6,It keeps crashing
2019-02-07 11:27:11,Mobile App,GB,9,
2020-06-21 06:03:33,Website,DK,10,
2019-10-01 09:47:59,Mobile App,IE,8,
2020-04-26 12:08:36,Mobile App,DK,8,
2020-03-18 05:11:59,Mobile App,MX,8,It keeps crashing
2019-06-24 21:05:43,Website,DK,8,It keeps crashing
2020-03-25 23:13:41,Website,IE,6,It keeps crashing
2020-06-30 16:30:00,Website,ES,6,
2020-03-06 04:10:06,Mobile App,IE,8,
2019-02-21 20:26:59,Website,DE,8,It keeps crashing
2019-10-15 07:11:30,Website,US,6,
2020-03-05 02:00:09,Website,DE,8,It keeps crashing
2020-07-18 05:02:57,Mobile App,GB,10,
2020-01-24 15:18:27,Website,DE,6,
2019-12-14 15:39:52,Website,ES,7,
2020-06-08 04:06:54,Website,GB,8,
2019-03-28 08:34:55,Mobile App,ES,9,It keeps crashing
2020-06-01 02:26:53,Mobile App,DK,7,It keeps crashing
2020-02-11 12:30:51,Mobile App,IT,9,
2019-06-01 14:02:10,Website,DE,10,It keeps crashing
2019-01-01 09:27:08,Mobile App,DE,9,
2019-05-26 16:34:43,Website,MX,6,It keeps crashing
2019-10-25 11:27:45,Website,US,7,It keeps crashing
2019-04-11 18:10:42,Website,US,9,It keeps crashing
2020-05-22 21:12:05,Mobile App,MX,9,
2019-10-18 04:34:17,Mobile App,RU,8,It keeps crashing
2019-02-12 15:48:17,Website,US,6,It keeps crashing
2019-09-28 08:21:38,Website,ES,10,
2020-08-10 05:22:54,Mobile App,DK,10,It keeps crashing
2019-09-25 16:50:25,Mobile App,MX,8,
2020-01-27 17:23:37,Website,IT,6,
2020-03-12 20:29:29,Website,IT,9,It keeps crashing
2020-03-28 00:44:48,Website,DK,7,
2020-01-27 03:49:30,Website,GB,9,It keeps crashing
2019-01-26 03:28:37,Mobile App,GB,8,It keeps crashing
2020-06-08 19:16:19,Website,ES,7,
2019-08-04 22:07:44,Website,DK,9,It keeps crashing
2019-09-23 22:29:19,Website,IT,7,It keeps crashing
2020-06-26 02:25:27,Mobile App,MX,7,It keeps crashing
2020-07-27 00:48:50,Mobile App,MX,6,
2019-12-27 10:54:29,Website,MX,9,
2020-04-18 07:38:30,Mobile App,MX,7,
2019-08-07 05:29:24,Mobile App,IT,8,It keeps crashing
2020-03-24 06:44:39,Website,MX,10,
2019-10-03 13:15:05,Mobile App,IT,7,
2019-04-27 06:09:16,Mobile App,US,7,
2019-01-07 02:25:21,Website,RU,8,
2020-08-13 04:01:31,Website,ES,8,It keeps crashing
2019-04-01 17:21:47,Website,RU,10,
2020-05-29 00:43:35,Website,MX,10,It keeps crashing
2019-10-29 04:08:57,Mobile App,ES,10,
2019-09-12 22:00:40,Website,IE,10,
2019-03-04 06:54:49,Website,IE,7,
2019-07-26 07:52:30,Website,MX,6,It keeps crashing
2019-09-18 10:14:17,Mobile App,ES,10,It keeps crashing
2020-07-12 07:34:03,Website,GB,10,It keeps crashing
2019-06-01 13:59:04,Website,RU,8,It keeps crashing
2019-12-11 16:11:04,Website,MX,7,
2019-08-04 12:36:47,Website,IT,10,
2019-09-30 12:47:38,Mobile App,IE,9,
2019-01-24 06:02:05,Website,MX,6,It keeps crashing
2019-07-20 01:41:08,Website,DE,8,It keeps crashing
2020-05-17 09:26:18,Website,DK,10,It keeps crashing
2019-04-10 23:08:13,Mobile App,US,10,
2019-10-22 23:32:16,Mobile App,GB,6,It keeps crashing
2020-02-08 06:59:01,Mobile App,US,6,It keeps crashing
2020-07-25 09:03:27,Mobile App,US,10,It keeps crashing
2019-06-28 01:55:17,Mobile App,DK,9,
2019-11-17 12:09:34,Mobile App,IT,7,It keeps crashing
2019-06-16 08:47:45,Website,IE,10,
2020-03-16 03:29:39,Mobile App,DE,9,
2019-01-31 04:12:11,Mobile App,IT,8,
2019-08-28 20:19:32,Mobile App,ES,10,It keeps crashing
2019-05-05 00:06:21,Website,RU,6,It keeps crashing
2020-06-28 13:34:14,Website,IE,6,
2019-03-11 20:36:09,Mobile App,DE,9,
2020-08-05 12:23:46,Website,IT,7,
2019-08-25 08:59:04,Website,GB,7,It keeps crashing
2019-05-18 14:54:04,Website,DK,8,
2019-02-08 06:06:28,Mobile App,DE,9,It keeps crashing
2019-12-14 17:32:43,Mobile App,DE,10,It keeps crashing
2020-04-30 20:03:33,Website,ES,8,
2019-01-09 04:25:01,Website,US,9,It keeps crashing
2019-07-21 12:42:03,Website,MX,6,
2019-05-06 00:23:33,Website,MX,7,It keeps crashing
2019-02-22 06:38:27,Mobile App,RU,10,It keeps crashing
2019-10-02 03:33:42,Mobile App,GB,8,It keeps crashing
2020-03-18 03:02:10,Website,MX,7,It keeps crashing
2019-07-12 09:29:40,Mobile App,IT,6,It keeps crashing
2019-09-21 17:05:27,Website,DE,7,It keeps crashing
2019-02-17 23:21:26,Mobile App,MX,8,
2019-05-28 14:47:46,Website,MX,10,It keeps crashing
2020-05-15 02:45:35,Mobile App,DK,6,
2020-04-09 10:07:24,Website,DE,10,It keeps crashing
2019-06-23 14:56:46,Website,US,6,
2020-04-15 17:05:23,Website,ES,9,
2020-07-11 16:15:50,Mobile App,DE,6,
2020-04-11 13:57:50,Mobile App,IE,6,
2019-05-07 11:44:40,Mobile App,RU,6,It keeps crashing
2020-06-13 19:49:34,Mobile App,RU,7,It keeps crashing
2019-11-15 10:03:31,Mobile App,IE,8,
2020-03-16 15:47:30,Website,US,8,
2019-10-20 10:41:17,Website,US,9,It keeps crashing
2020-03-19 11:39:42,Website,DK,7,It keeps crashing
2019-02-04 15:46:12,Mobile App,IT,7,
2019-02-24 21:43:52,Mobile App,ES,8,
2020-07-06 14:09:03,Website,IT,7,It keeps crashing
2019-12-03 08:11:39,Website,US,7,
2019-06-25 02:10:19,Website,MX,6,It keeps crashing
2020-04-24 16:37:58,Website,DK,10,
2019-04-08 23:54:19,Mobile App,GB,8,
2019-06-10 01:29:49,Mobile App,DE,9,It keeps crashing
2019-10-10 08:55:47,Website,MX,8,
2020-03-19 06:41:42,Website,US,6,
2019-07-08 20:35:39,Mobile App,RU,8,It keeps crashing
2020-05-16 14:38:31,Website,RU,8,It keeps crashing
2019-01-08 19:44:36,Mobile App,GB,6,It keeps crashing
2019-07-07 14:04:04,Website,GB,6,
2019-02-19 17:00:28,Mobile App,ES,9,
2019-05-18 01:20:19,Website,US,7,
2020-04-18 14:17:38,Website,DE,7,
2020-01-30 21:13:05,Website,US,10,It keeps crashing
2020-05-13 10:22:55,Website,IE,8,
2019-04-01 14:45:00,Website,RU,9,
2019-01-05 23:42:17,Website,ES,9,
2019-09-13 22:38:05,Website,DE,8,It keeps crashing
2020-06-13 20:00:40,Website,ES,7,It keeps crashing
2019-05-05 09:54:51,Mobile App,IE,9,It keeps crashing
2019-10-31 07:52:24,Website,RU,8,
2019-08-18 11:55:01,Website,RU,10,
2019-08-12 18:25:28,Website,RU,7,It keeps crashing
2019-01-07 13:30:32,Mobile App,RU,8,It keeps crashing
2020-04-18 09:21:27,Mobile App,GB,7,
2019-04-11 09:53:16,Mobile App,DK,6,It keeps crashing
2019-03-18 11:13:45,Mobile App,DK,9,It keeps crashing
2019-09-22 13:56:07,Website,MX,9,
2020-01-02 02:58:15,Mobile App,MX,10,It keeps crashing
2019-12-11 17:44:22,Website,MX,7,It keeps crashing
2019-09-29 04:27:03,Website,DK,6,
2020-04-03 01:21:03,Mobile App,ES,10,
2019-08-23 17:50:54,Mobile App,GB,10,
2019-02-15 19:12:33,Website,IE,8,
2020-07-24 09:40:59,Mobile App,RU,10,It keeps crashing
2019-06-25 16:13:09,Website,IE,10,
2019-01-13 04:12:45,Website,DK,9,
2019-08-22 11:06:06,Mobile App,US,6,
2019-11-10 07:40:37,Website,US,10,
2019-08-20 05:15:08,Mobile App,MX,7,
2020-05-25 02:23:18,Mobile App,RU,10,It keeps crashing
2019-01-02 13:41:47,Website,RU,6,It keeps crashing
2020-06-17 17:00:48,Mobile App,MX,8,
2019-06-13 16:26:46,Mobile App,DE,8,
2019-10-16 07:15:10,Website,IT,7,It keeps crashing
2019-03-08 23:13:31,Website,DE,10,It keeps crashing
2019-01-18 05:46:30,Website,ES,6,
2019-10-26 07:10:57,Mobile App,DK,9,
2020-04-11 13:41:41,Website,IT,9,It keeps crashing
2020-01-16 04:16:04,Mobile App,RU,9,
2019-04-17 09:25:59,Website,GB,10,
2020-08-14 03:38:21,Mobile App,GB,10,It keeps crashing
2020-02-18 14:16:32,Website,IE,8,
2019-10-08 22:07:26,Mobile App,DK,7,
2020-08-09 18:27:38,Website,DE,6,
2020-05-02 02:09:35,Website,DE,10,It keeps crashing
2019-12-13 22:36:37,Mobile App,RU,10,It keeps crashing
2020-04-18 11:05:57,Website,GB,10,
2020-06-29 12:52:39,Mobile App,IE,7,It keeps crashing
2019-01-17 03:24:24,Website,IE,10,It keeps crashing
2020-05-15 20:13:32,Website,DE,7,
2019-02-21 02:08:53,Website,GB,6,It keeps crashing
2019-05-27 23:03:56,Mobile App,RU,10,It keeps crashing
2019-11-24 04:09:13,Mobile App,DE,6,It keeps crashing
2019-12-13 14:09:07,Website,RU,9,
2019-05-06 21:04:23,Website,GB,9,
2019-09-08 16:13:47,Website,DE,7,
2019-08-12 19:49:42,Website,US,6,
2019-09-06 00:55:55,Website,DE,6,It keeps crashing
2019-11-05 07:32:00,Mobile App,US,8,
2020-06-08 03:32:08,Website,MX,10,
2020-06-26 11:04:42,Website,GB,6,It keeps crashing
2019-08-11 12:28:51,Mobile App,ES,10,
2019-06-06 17:49:24,Mobile App,IE,6,It keeps crashing
2019-03-11 10:34:51,Mobile App,MX,9,It keeps crashing
2019-03-02 04:00:16,Website,GB,8,
2019-11-17 19:24:41,Website,IT,7,
2019-06-23 08:53:16,Website,US,7,
2019-06-20 02:37:48,Website,DE,9,
2020-05-22 23:41:17,Mobile App,IT,10,It keeps crashing
2019-06-20 18:26:41,Mobile App,IT,6,
2019-06-02 11:37:16,Mobile App,IE,10,It keeps crashing
2020-04-19 20:37:38,Mobile App,GB,6,It keeps crashing
2019-02-07 11:55:43,Website,DE,8,
2020-07-26 01:58:13,Website,MX,7,
2019-07-19 18:20:25,Website,US,10,It keeps crashing
2020-06-25 08:04:33,Mobile App,IE,7,
2020-01-27 14:07:33,Website,ES,8,It keeps crashing
2019-02-04 14:24:18,Mobile App,RU,10,
2020-01-06 19:22:45,Mobile App,IE,8,It keeps crashing
2019-09-11 15:31:35,Mobile App,IT,7,
2020-06-17 19:27:30,Mobile App,IT,9,It keeps crashing
2019-05-15 09:58:57,Website,US,6,It keeps crashing
2020-04-13 02:07:54,Website,MX,7,It keeps crashing
2020-06-20 07:50:42,Website,DK,8,It keeps crashing
2019-05-16 05:21:42,Mobile App,RU,6,It keeps crashing
2020-03-20 16:07:12,Website,IE,7,
2020-06-30 05:32:54,Mobile App,RU,7,
2019-07-06 05:50:43,Website,IT,10,
2019-02-23 12:31:40,Website,DK,9,It keeps crashing
2019-01-17 21:27:07,Mobile App,RU,7,It keeps crashing
2020-01-23 12:24:10,Mobile App,IE,10,It keeps crashing
2020-07-01 18:59:42,Mobile App,ES,10,It keeps crashing
2019-08-05 04:06:01,Website,RU,8,It keeps crashing
2019-10-28 03:02:35,Mobile App,IE,7,
2020-04-17 17:33:24,Mobile App,US,8,
2020-01-03 15:22:20,Website,US,6,It keeps crashing
2019-06-22 23:18:27,Website,ES,7,
2019-12-07 09:03:19,Mobile App,IT,10,It keeps crashing
2019-11-21 22:14:26,Mobile App,IT,7,
2019-08-15 01:50:09,Mobile App,IT,7,
2019-05-18 22:42:51,Mobile App,RU,6,It keeps crashing
2020-08-13 17:53:28,Mobile App,DK,7,
2019-05-16 16:27:47,Mobile App,DE,7,
2020-06-11 08:49:43,Mobile App,DK,6,It keeps crashing
2019-01-17 18:30:05,Website,IE,6,It keeps crashing
2020-03-01 03:57:49,Mobile App,IE,6,It keeps crashing
2020-04-16 09:22:19,Mobile App,ES,8,
2019-10-01 18:04:13,Website,US,8,It keeps crashing
2019-03-30 00:34:39,Website,MX,7,
2020-07-12 18:52:37,Website,RU,6,
2020-06-07 23:01:03,Website,RU,8,It keeps crashing
2019-12-31 18:33:37,Mobile App,IT,7,It keeps crashing
2019-01-07 06:26:08,Mobile App,DE,6,It keeps crashing
2020-01-20 02:13:42,Mobile App,DE,6,
2020-03-10 12:53:29,Website,DE,10,It keeps crashing
2019-11-01 03:20:31,Mobile App,DK,9,
2020-04-18 08:42:54,Website,US,9,It keeps crashing
2020-04-29 12:57:19,Website,IT,7,
2019-12-21 03:02:32,Website,IT,8,It keeps crashing
2019-12-19 21:58:53,Mobile App,MX,9,
2020-01-22 18:04:34,Mobile App,US,6,
2020-04-19 13:54:57,Mobile App,US,6,
2020-06-30 07:56:26,Mobile App,ES,10,It keeps crashing
2020-06-25 17:41:11,Website,IT,8,
2019-10-04 15:35:44,Mobile App,DE,7,
2019-05-25 22:24:29,Website,IE,7,It keeps crashing
2019-08-08 20:28:28,Website,MX,6,
2020-01-26 11:30:11,Website,DK,9,
2020-07-04 02:21:11,Website,GB,9,
2020-05-08 22:18:47,Website,US,7,
2020-03-18 15:36:21,Website,DK,6,It keeps crashing
2019-03-20 09:21:02,Mobile App,GB,10,
2020-05-26 16:54:03,Mobile App,GB,7,
2019-07-25 15:48:34,Website,DE,8,It keeps crashing
2020-03-17 00:30:58,Mobile App,US,6,It keeps crashing
2019-04-07 00:07:24,Mobile App,DK,8,
2019-08-05 02:38:05,Website,GB,9,It keeps crashing
2019-08-07 21:19:37,Mobile App,IT,6,It keeps crashing
2020-04-02 03:51:48,Website,GB,10,It keeps crashing
2019-02-01 09:47:41,Website,IT,7,It keeps crashing
2020-05-04 17:07:40,Website,ES,9,
2019-12-02 17:49:29,Website,US,6,
2019-03-23 01:25:12,Mobile App,MX,9,
2020-07-03 03:05:45,Website,IE,10,It keeps crashing
2020-04-21 22:44:01,Website,ES,10,
2019-12-09 20:19:38,Website,RU,8,It keeps crashing
2020-07-27 04:46:49,Website,MX,7,
2020-03-21 02:20:43,Website,DE,8,It keeps crashing
2019-02-24 11:15:02,Website,GB,8,
2020-01-24 06:56:38,Website,DE,8,
2019-08-08 09:48:36,Mobile App,RU,7,
2020-01-07 15:50:16,Mobile App,MX,10,
2019-05-17 14:50:44,Website,DK,8,It keeps crashing
2019-08-09 20:18:47,Mobile App,IE,7,
2019-06-27 17:04:36,Mobile App,ES,7,It keeps crashing
2019-03-22 12:59:46,Website,IE,8,
2019-06-04 17:46:16,Website,DE,8,It keeps crashing
2020-07-21 13:02:07,Mobile App,US,8,It keeps crashing
2019-03-10 04:31:26,Website,IT,7,
2019-09-06 21:42:07,Website,RU,8,
2020-05-21 02:10:13,Mobile App,US,6,
2019-04-26 22:17:16,Mobile App,DE,6,It keeps crashing
2020-04-02 01:43:09,Website,IT,8,
2019-08-24 23:42:41,Website,RU,10,
2020-04-05 04:24:33,Mobile App,RU,8,
2019-10-30 16:46:21,Mobile App,US,8,It keeps crashing
2020-04-04 02:18:28,Mobile App,GB,6,It keeps crashing
2020-07-03 13:47:04,Mobile App,RU,9,It keeps crashing
2019-11-13 08:55:51,Website,GB,7,It keeps crashing
2019-06-21 08:44:31,Website,MX,8,
2019-07-04 12:51:46,Website,RU,6,It keeps crashing
2020-01-18 12:37:34,Mobile App,IE,9,It keeps crashing
2019-07-22 18:12:41,Website,MX,8,
2020-01-05 07:02:38,Website,GB,7,
2020-05-24 07:55:40,Mobile App,US,7,
2019-10-26 04:48:51,Website,DK,10,It keeps crashing
2020-03-02 12:31:31,Mobile App,IE,7,It keeps crashing
2020-04-03 11:32:47,Website,IT,6,
2020-02-25 20:26:49,Mobile App,RU,9,
2019-12-07 01:36:08,Mobile App,GB,6,It keeps crashing
2019-09-11 14:39:11,Website,DE,6,It keeps crashing
2019-06-15 07:13:22,Mobile App,GB,6,It keeps crashing
2019-08-05 18:50:50,Website,MX,8,It keeps crashing
2020-04-25 10:34:59,Mobile App,MX,6,
2020-01-26 12:27:08,Mobile App,IT,10,
2020-08-12 22:26:22,Website,ES,9,
2020-01-20 15:50:22,Mobile App,IT,9,It keeps crashing
2020-07-03 13:11:05,Website,MX,8,
2019-01-25 09:48:02,Website,MX,7,
2019-02-28 11:00:52,Mobile App,RU,6,
2020-04-05 11:12:08,Mobile App,GB,8,It keeps crashing
2019-08-10 00:20:06,Website,RU,9,
2019-04-29 09:15:01,Website,US,6,
2019-09-02 20:02:51,Mobile App,GB,7,It keeps crashing
2020-05-14 14:54:02,Mobile App,DE,10,It keeps crashing
2020-01-24 13:55:34,Website,DK,7,It keeps crashing
2020-07-18 05:11:45,Mobile App,DE,10,It keeps crashing
2020-03-25 04:09:43,Website,GB,7,It keeps crashing
2019-03-10 17:47:06,Mobile App,IT,7,It keeps crashing
2020-04-06 17:25:05,Mobile App,DE,10,
2019-03-18 23:45:07,Website,GB,7,It keeps crashing
2019-12-30 22:27:21,Mobile App,DE,6,
2019-05-26 15:44:29,Website,IT,9,
2020-05-11 20:47:57,Website,ES,6,
2020-07-06 19:41:48,Mobile App,ES,8,
2020-07-07 04:51:13,Website,GB,9,
2019-12-21 20:05:57,Website,RU,9,It keeps crashing
2019-12-05 16:17:11,Website,US,9,It keeps crashing
2020-07-28 07:10:32,Mobile App,IT,10,It keeps crashing
2020-05-03 14:26:01,Website,US,9,It keeps crashing
2019-03-28 08:49:48,Website,DE,7,It keeps crashing
2019-06-28 16:57:28,Mobile App,IT,6,
2020-03-11 11:59:08,Mobile App,IE,8,It keeps crashing
2019-07-31 11:57:24,Mobile App,ES,6,
2020-01-18 04:01:58,Mobile App,RU,8,It keeps crashing
2019-06-08 18:32:59,Website,DE,7,It keeps crashing
2019-11-05 17:18:29,Mobile App,RU,8,
2019-07-05 06:03:39,Website,DK,10,It keeps crashing
2020-04-27 22:09:18,Mobile App,GB,7,It keeps crashing
2020-02-05 03:08:52,Website,ES,8,
2019-09-05 07:51:57,Mobile App,GB,6,
2020-03-01 13:11:59,Website,ES,6,
2019-02-24 11:07:50,Website,US,10,
2019-11-23 20:11:52,Mobile App,DK,7,It keeps crashing
2019-04-16 20:10:18,Website,DE,8,
2020-04-26 20:25:04,Website,IT,9,
2020-01-14 19:31:25,Mobile App,IE,9,It keeps crashing
2019-03-13 14:00:57,Website,US,10,It keeps crashing
2019-12-04 22:41:46,Mobile App,DE,6,
2020-02-21 01:33:27,Website,DK,7,
2019-01-02 19:49:00,Mobile App,DE,9,
2019-01-19 20:08:41,Mobile App,ES,8,
2019-10-12 03:24:02,Website,ES,8,
2020-01-20 09:00:38,Mobile App,IT,6,It keeps crashing
2019-04-14 12:09:41,Mobile App,RU,6,
2019-09-30 01:05:50,Website,DE,7,It keeps crashing
2020-07-18 21:06:48,Website,US,7,
2019-04-08 07:16:00,Mobile App,MX,10,
2019-03-17 06:25:59,Website,MX,10,
2020-04-09 06:32:40,Mobile App,DK,7,
2019-05-15 03:15:26,Mobile App,GB,7,It keeps crashing
2019-07-27 05:29:30,Website,GB,10,
2019-08-10 03:33:23,Mobile App,IE,6,It keeps crashing
2019-11-16 06:31:42,Mobile App,DE,9,
2019-04-05 22:11:18,Website,US,10,
2019-05-15 22:05:28,Website,DE,10,It keeps crashing
2019-04-07 02:36:58,Mobile App,ES,9,It keeps crashing
2019-01-10 00:51:54,Mobile App,RU,7,
2019-08-15 08:37:54,Mobile App,IT,10,
2019-03-16 13:03:34,Mobile App,IE,8,
2020-03-12 02:50:47,Mobile App,MX,8,It keeps crashing
2019-08-18 09:32:22,Mobile App,US,8,
2020-06-09 13:37:36,Website,ES,10,
2019-09-05 22:49:49,Mobile App,DE,10,
2020-03-09 15:51:15,Website,IT,9,
2019-08-16 03:57:14,Website,DK,6,It keeps crashing
2019-09-12 08:16:39,Mobile App,DE,6,It keeps crashing
2019-03-02 14:23:09,Website,IT,7,It keeps crashing
2019-05-23 16:10:42,Website,IE,10,
2019-07-13 08:51:47,Website,US,7,It keeps crashing
2019-11-16 03:40:44,Mobile App,RU,9,It keeps crashing
2019-12-16 18:41:08,Website,DK,6,
2019-10-02 08:29:55,Website,GB,6,It keeps crashing
2019-08-03 16:35:54,Website,MX,8,It keeps crashing
2019-08-27 02:18:18,Website,DE,10,
2019-08-05 20:28:17,Website,IT,7,
2019-05-01 00:26:49,Website,DK,9,
2019-04-02 04:47:31,Website,IT,8,
2019-10-05 09:15:43,Website,DK,9,It keeps crashing
2020-06-08 04:00:43,Website,MX,7,
2019-04-10 00:05:00,Website,US,8,It keeps crashing
